Group,Region,Subregion,Name,SciName,Stock,start.yr,end.yr,btype,MaxCatch,LastCatch,MSY_BSM,lcl,ucl,r_BSM,lcl,ucl,k_BSM,lcl,ucl,q_BSM,lcl,ucl,rel_B_BSM,lcl,ucl,rel_F_BSM,r_CMSY,lcl,ucl,k_CMSY,lcl,ucl,MSY_CMSY,lcl,ucl,rel_B_CMSY,2.5th,97.5th,rel_F_CMSY,F_msy,lcl,ucl,curF_msy,lcl,ucl,MSY,lcl,ucl,Bmsy,lcl,ucl,B,lcl,ucl,B_Bmsy,lcl,ucl,F,lcl,ucl,F_Fmsy,lcl,ucl,sel_B,sel_B_Bmsy,sel_F,sel_F_Fmsy,c00,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,F.Fmsy00,F.Fmsy01,F.Fmsy02,F.Fmsy03,F.Fmsy04,F.Fmsy05,F.Fmsy06,F.Fmsy07,F.Fmsy08,F.Fmsy09,F.Fmsy10,F.Fmsy11,F.Fmsy12,F.Fmsy13,F.Fmsy14,F.Fmsy15,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,Runtime,st.bio1.ext,st.bio2.ext,int.bio1.ext,int.bio2.ext,end.bio1.ext,end.bio2.ext,total.num.samples
Plankton feeders,Mediterranean,Ionian Sea,Bogue in Ionian Sea,Boops boops,BOOPBOO_IS,1973,2014,None,6.73,1.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466498721,0.409374457,0.531594127,37.79066297,31.96564405,44.67716043,4.407323987,4.10082428,4.736731787,0.155531254,0.058749948,0.264026948,0.956998348,0.233249361,0.204687228,0.265797063,0.145110262,0.127341045,0.165359003,4.407323987,4.10082428,4.736731787,18.89533148,15.98282202,22.33858022,5.877629206,2.220199476,9.977753406,0.311062508,0.117499896,0.528053896,0.223219253,0.131492526,0.590937893,1.538273374,0.906155939,4.072337017,NA,NA,NA,NA,2.835,2.749,2.83,2.268,1.93,3.193,2.841,2.586,2.542,2.115,1.889,2.388,2.369,1.568,1.312,NA,1.499357307,1.54794424,1.72827908,1.418953446,1.224139571,1.911515246,1.669706687,1.523751992,1.671187574,1.544497117,1.461098914,1.901838561,2.09836106,1.558055558,1.538273374,NA,8.751368879,8.481286667,8.14401022,8.04617512,7.991259151,8.22550565,8.301709889,8.291042586,7.849232674,7.44755405,7.236493875,7.131524289,6.762300253,6.384598448,5.877629206,NA,18.51,1,1,0.9,0.9,0.9,0.9,428
Benthic fish & inv.,Mediterranean,Ionian Sea,Conger eel in Ionian Sea,Conger conger,CONGCON_IS,1994,2014,None,0.901,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353454682,0.27478948,0.454639719,4.181831365,3.038412984,5.755542009,0.369521969,0.32362611,0.421926665,0.312828234,0.169548882,0.474984139,1.427373857,0.176727341,0.13739474,0.22731986,0.176727341,0.13739474,0.22731986,0.369521969,0.32362611,0.421926665,2.090915683,1.519206492,2.877771004,1.308194921,0.709024834,1.98630357,0.625656468,0.339097764,0.949968278,0.252255986,0.166137747,0.465427986,1.427373857,0.940079481,2.633593551,NA,NA,NA,NA,0.244,0.204,0.19,0.175,0.203,0.691,0.901,0.622,0.61,0.704,0.471,0.41,0.314,0.435,0.33,NA,0.468427379,0.385634056,0.352071957,0.316318671,0.357799209,1.191914904,1.608585128,1.240978768,1.412061721,1.921299203,1.474141301,1.467859646,1.24212312,1.805920733,1.427373857,NA,2.947432121,2.993305504,3.053644135,3.130469509,3.210353957,3.280417,3.169399599,2.836104901,2.44440077,2.073356169,1.807915175,1.580503938,1.430412377,1.362971673,1.308194921,NA,0.4,1,1,0.9,0.9,0.9,0.9,7105
Large predators,Mediterranean,Ionian Sea,Common dolphinfish in Ionian Sea,Coryphaena hippurus,CORYHIP_IS,1970,2014,None,3.524,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822834658,0.510430904,1.326441775,9.511232323,7.125670147,12.69544316,1.956542899,1.769488516,2.163370987,0.244364469,0.105406539,0.388156275,0.917153787,0.411417329,0.255215452,0.663220888,0.402143109,0.249462354,0.648270481,1.956542899,1.769488516,2.163370987,4.755616162,3.562835073,6.347721579,2.324207239,1.002546077,3.691844507,0.488728939,0.210813077,0.776312549,0.377332961,0.237550633,0.874772761,0.938305177,0.590711684,2.175277261,NA,NA,NA,NA,0.886,1.029,0.973,0.852,1.602,2.576,3.524,2.125,2.695,2.844,2.575,1.679,1.492,1.416,0.877,NA,0.265735603,0.314640858,0.296320271,0.259176564,0.485516579,0.795287202,1.169544292,0.821556179,1.208343941,1.493218768,1.54341169,1.234576326,1.325429815,1.412512959,0.938305177,NA,8.104036666,7.949094798,7.981212933,7.990266895,8.020027668,7.872982475,7.323802862,6.2869367,5.421077556,4.629387896,4.055205504,3.305599018,2.736084509,2.436622398,2.324207239,NA,4.51,0.76,0.76,0.9,0.9,0.9,0.9,1209
Benthic fish & inv.,Mediterranean,Ionian Sea,Common dentex in Ionian Sea,Dentex dentex,DENTDEN_IS,1972,2014,None,4.338,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301194212,0.233984595,0.387709086,19.77551294,15.27707243,25.59855061,1.489067508,1.365118421,1.624270841,0.238366378,0.043832833,0.373478251,1.145252279,0.150597106,0.116992297,0.193854543,0.143589147,0.111548121,0.184833621,1.489067508,1.365118421,1.624270841,9.887756468,7.638536217,12.7992753,4.713817396,0.866816753,7.385723983,0.476732756,0.087665666,0.746956502,0.172471679,0.110077225,0.937914498,1.201147041,0.766612431,6.531931686,NA,NA,NA,NA,0.362,0.329,0.28,0.167,0.217,0.321,0.293,1.09,1.653,0.852,0.826,0.571,0.761,0.802,0.813,NA,1.476389474,1.312266891,1.067343009,0.590717183,0.670740447,0.856574836,0.635955071,1.94235177,2.627993886,1.299125993,1.352073871,1.050950007,1.331246517,1.296751941,1.201147041,NA,2.837130973,2.868880332,2.934624781,3.046449641,3.258953688,3.507481831,3.889073606,4.29214985,4.544120311,4.640018702,4.478322685,4.223306447,4.332002074,4.505928546,4.713817396,NA,0.83,1,1,0.9,0.9,0.9,0.9,1011
Large predators,Mediterranean,Ionian Sea,European seabass in Ionian Sea,Dicentrarchus labrax,DICELAB_IS,1970,2014,None,2.78,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388679571,0.251893223,0.599745428,5.93874621,4.351397244,8.105145214,0.577067332,0.52345283,0.636173283,0.087742965,0.028594834,0.174923024,0.898612805,0.194339785,0.125946611,0.299872714,0.068207796,0.044203716,0.105246884,0.577067332,0.52345283,0.636173283,2.969373105,2.175698622,4.052572607,0.521083199,0.169817459,1.038823448,0.175485929,0.057189667,0.349846049,0.17463622,0.087599101,0.535869517,2.560355718,1.284297491,7.856426259,NA,NA,NA,NA,0.885,0.974,0.674,0.396,0.374,0.099,0.108,0.184,0.18,0.125,0.239,0.162,0.092,0.136,0.091,NA,2.414710906,2.682728715,2.078392256,1.660467915,2.321842658,0.905772575,1.233233797,2.315607319,2.232593257,1.640442024,3.313243145,2.610397061,1.743783791,3.181264655,2.560355718,NA,1.885890219,1.868187578,1.668670783,1.3497983,1.109317684,0.913786088,0.817948003,0.779135482,0.784816231,0.762976376,0.742350191,0.68855835,0.634869003,0.57148664,0.521083199,NA,1.39,1,1,0.9,0.9,0.9,0.9,1419
Benthic fish & inv.,Mediterranean,Ionian Sea,Horned octopus in Ionian Sea,Eledone cirrosa,ELEDCIR_IS,1970,2014,None,2.974,1.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228778727,0.21534799,0.243047107,20.54625927,19.44399316,21.71101205,1.17513676,1.146941402,1.204025247,0.25691764,0.240411131,0.28631497,3.202905597,0.114389364,0.107673995,0.121523553,0.114389364,0.107673995,0.121523553,1.17513676,1.146941402,1.204025247,10.27312963,9.721996582,10.85550602,5.27869644,4.939549437,5.882701596,0.51383528,0.480822263,0.572629939,0.366378333,0.328760514,0.391533686,3.202905597,2.874047934,3.422815499,NA,NA,NA,NA,0.45,0.551,0.328,0.313,0.288,2.817,2.543,2.974,2.739,2.873,2.722,2.454,1.814,2.305,1.934,NA,0.283416554,0.332644861,0.191245822,0.177203192,0.158777923,1.507159098,1.384824616,1.709923301,1.760963566,2.137888516,2.29805942,2.38071023,2.115255747,3.171988942,3.202905597,NA,13.88038962,14.48055265,14.99326591,15.44141706,15.85684302,16.33962571,16.05335988,15.20472922,13.59740452,11.74802679,10.35478828,9.011194769,7.497021488,6.352630882,5.27869644,NA,2.29,1,1,0.9,0.9,0.9,0.9,1327
Plankton feeders,Mediterranean,Ionian Sea,Anchovy in Ionian Sea,Engraulis encrasicolus,ENGRENC_IS,1970,2014,None,23.443,6.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786627861,0.542536454,1.140537908,66.32017607,44.44950091,98.95197163,13.04232456,11.85636149,14.34691664,0.20543393,0.109602192,0.271061503,1.13591577,0.393313931,0.271268227,0.570268954,0.323200105,0.222910791,0.468610368,13.04232456,11.85636149,14.34691664,33.16008803,22.22475046,49.47598582,13.62441438,7.268836662,17.97684662,0.410867859,0.219204384,0.542123006,0.446771496,0.33860221,0.83741048,1.382337101,1.047655013,2.59099693,NA,NA,NA,NA,11.307,14.804,11.822,10.889,12.447,17.163,23.443,16.754,14.322,15.363,14.339,15.437,11.336,6.951,6.087,NA,0.615741444,0.812906494,0.663987956,0.628525618,0.732111019,1.006850094,1.424550395,1.150586868,1.15972158,1.456937154,1.504451371,1.793130106,1.553035313,1.195907654,1.382337101,NA,46.68847383,46.30193645,45.26801224,44.0479484,43.22633525,43.34001517,41.84042056,37.02199087,31.39862298,26.80994254,24.23267634,21.88828693,18.55834217,15.65301483,13.62441438,NA,0.67,1,1,0.9,0.9,0.9,0.9,3038
Large predators,Mediterranean,Ionian Sea,Dusky grouper in Ionian Sea,Epinephelus marginatus,EPINGUA_IS,1985,2014,None,2.044,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30881898,0.221462944,0.430632595,16.74214054,10.9408875,25.61942713,1.29257269,1.077353346,1.550785696,0.043727906,0.013579267,0.090077986,0.389232437,0.15440949,0.110731472,0.215316298,0.027008015,0.019368222,0.037661323,1.29257269,1.077353346,1.550785696,8.371070271,5.470443749,12.80971356,0.732098746,0.227346002,1.508098301,0.087455812,0.027158535,0.180155972,0.060101182,0.029175817,0.193537602,2.225309157,1.080265153,7.16593223,NA,NA,NA,NA,0.087,0.197,0.185,0.095,0.07,0.056,0.095,0.109,0.072,0.07,0.054,0.049,0.042,0.032,0.044,NA,1.91692656,4.207294881,4.095480792,2.402589948,2.08234557,1.837243926,3.200652351,3.714437658,2.663954648,2.841155865,2.396000371,2.306495737,2.072054564,1.610140746,2.225309157,NA,1.109163044,1.126601017,1.106552234,1.035286323,0.954577339,0.90896907,0.896976474,0.891877513,0.855936086,0.817221892,0.781613301,0.75885747,0.741246325,0.733975513,0.732098746,NA,1.05,1,1,0.9,0.9,0.9,0.9,1133
Benthic fish & inv.,Mediterranean,Ionian Sea,Shortfin squid in Ionian Sea,Illex coindetii,ILLECOI_IS,1973,2014,None,3.521,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392585866,0.311533002,0.494726596,22.32255295,17.47954243,28.50740356,2.190879693,2.062467677,2.327286813,0.192118806,0.060340388,0.27136626,0.939632608,0.196292933,0.155766501,0.247363298,0.150846255,0.119702697,0.190092566,2.190879693,2.062467677,2.327286813,11.16127647,8.739771216,14.25370178,4.288582212,1.346951499,6.057587702,0.384237611,0.120680775,0.542732519,0.18444324,0.130580033,0.587252028,1.222723363,0.865649813,3.893050097,NA,NA,NA,NA,1.047,1.182,0.973,0.79,0.751,1.84,1.651,1.648,2.128,1.96,1.837,1.708,1.153,1.109,0.791,NA,1.293926474,1.639576877,1.261056615,1.004129287,0.873959994,1.80706134,1.452588648,1.422385959,1.857181908,1.770943179,1.73000206,1.812683948,1.431568114,1.608568048,1.222723363,NA,4.796319937,4.527228858,4.683588503,4.729424882,4.942694809,5.380369071,5.790282646,5.902487651,5.837306745,5.638281832,5.494407565,5.175740481,4.785179668,4.427266421,4.288582212,NA,2.45,1,1,0.9,0.9,0.9,0.9,1148
Large predators,Mediterranean,Ionian Sea,Hake in Ionian Sea,Merluccius merluccius,MERLMER_IS,1980,2014,None,30.913,4.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447087927,0.309437236,0.645971431,145.2416953,111.5027293,189.1895399,16.2339521,14.97749234,17.5958161,0.07184805,0.044568412,0.115407005,2.092803881,0.223543963,0.154718618,0.322985716,0.064244792,0.044464924,0.092823576,16.2339521,14.97749234,17.5958161,72.62084766,55.75136466,94.59476994,10.43533262,6.473191759,16.76190908,0.1436961,0.089136825,0.23081401,0.467833674,0.291255607,0.754187452,7.282048274,4.533528702,11.73927774,NA,NA,NA,NA,5.625,5.657,5.042,5.285,5.836,8.185,10.516,8.402,8.453,8.462,7.968,7.107,6.459,6.157,4.882,NA,1.440568895,1.507804262,1.303291918,1.328430163,1.353272565,1.729811803,2.106867624,1.727117031,1.907836279,2.182496895,2.388992547,2.662509478,3.319828826,4.808595244,7.282048274,NA,25.18421583,24.6862312,25.06771541,25.42068902,26.46666307,27.72324734,28.4734997,28.11024567,26.82681219,25.09538594,23.27563034,20.82244686,17.77702087,14.421474,10.43533262,NA,4.5,1,1,0.9,0.9,0.9,0.9,1008
Large predators,Mediterranean,Ionian Sea,Blue whiting in Ionian Sea,Micromesistius poutassou,MICRPOU_IS,1975,2014,None,1.478,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391605627,0.320018971,0.479205862,7.674097419,6.091081801,9.668524101,0.751304932,0.709583114,0.795479895,0.097363508,0.03665943,0.175877448,0.348600276,0.195802813,0.160009486,0.239602931,0.076256195,0.062316339,0.093314328,0.751304932,0.709583114,0.795479895,3.837048709,3.045540901,4.83426205,0.747177046,0.281328037,1.349700671,0.194727016,0.07331886,0.351754896,0.068256915,0.037786156,0.181283034,0.895099928,0.495515883,2.377289261,NA,NA,NA,NA,0.383,0.392,0.282,0.407,0.413,0.823,0.86,0.609,0.61,0.513,0.569,0.467,0.304,0.179,0.051,NA,1.284425926,1.385472651,0.950390303,1.22853241,1.09283234,2.016044027,2.063843869,1.572786319,1.832444167,1.802756646,2.392792976,2.522775676,2.367543276,2.272860291,0.895099928,NA,1.709302981,1.66501538,1.70509174,1.801681795,1.93009011,2.084879195,2.128152198,1.977555325,1.806024912,1.669799491,1.526433066,1.346769639,1.121662042,0.878444523,0.747177046,NA,5.58,1,1,0.9,0.9,0.9,0.9,1092
Benthic fish & inv.,Mediterranean,Ionian Sea,Red mullet in Ionian Sea,Mullus barbatus,MULLBAR_IS,1974,2014,None,6.781,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440431655,0.28027052,0.692117182,40.90860723,31.91309696,52.43972868,4.504361392,4.248606679,4.775511851,0.066576976,0.036025091,0.105991366,2.000755228,0.220215827,0.14013526,0.346058591,0.058645215,0.037319127,0.092158137,4.504361392,4.248606679,4.775511851,20.45430362,15.95654848,26.21986434,2.723571346,1.473736298,4.335959162,0.133153951,0.072050182,0.211982732,0.440597968,0.276755374,0.814256934,7.512939756,4.719146718,13.88445645,NA,NA,NA,NA,4.257,3.347,2.595,2.937,3.767,1.741,2.738,3.071,2.302,1.695,1.741,1.459,1.195,1.282,1.2,NA,1.780122342,1.488462195,1.320033203,1.678793425,2.193600461,1.134879392,1.921836552,2.466886196,2.015105424,1.90637611,2.635816009,2.929296723,3.397189312,5.115629236,7.512939756,NA,10.85938599,10.21908564,9.554970272,9.013769128,8.9304251,8.440683527,8.134138897,7.603585564,7.283780678,6.42589529,5.538535281,4.809490262,4.041821826,3.411517229,2.723571346,NA,6.03,1,1,0.9,0.9,0.9,0.9,1005
Benthic fish & inv.,Mediterranean,Ionian Sea,Surmulet in Ionian Sea,Mullus surmuletus,MULLSUR_IS,1982,2014,None,0.626,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670320046,0.595264163,0.754839602,1.585456139,1.368206318,1.837201844,0.265690758,0.251196343,0.281021523,0.127150263,0.056600942,0.22388995,1.050835277,0.335160023,0.297632082,0.377419801,0.17046274,0.151375989,0.191956107,0.265690758,0.251196343,0.281021523,0.79272807,0.684103159,0.918600922,0.201591164,0.089738311,0.354967695,0.254300525,0.113201884,0.447779899,0.352197976,0.200018202,0.791189396,2.0661288,1.173383708,4.641421328,NA,NA,NA,NA,0.016,0.375,0.101,0.188,0.097,0.102,0.079,0.086,0.091,0.096,0.063,0.076,0.078,0.078,0.071,NA,0.156819678,3.147082562,0.979574535,1.830320239,1.397542912,1.618684979,1.487124178,1.648257223,1.826405731,1.966794525,1.404887436,1.797426051,1.901862654,1.960499843,2.0661288,NA,0.347360737,0.375389897,0.349190933,0.348526976,0.286499789,0.272985722,0.250646095,0.24840352,0.242740968,0.240257601,0.230287585,0.223615701,0.220231147,0.216912665,0.201591164,NA,18.34,1,1,0.9,0.9,0.9,0.9,266
Benthic fish & inv.,Mediterranean,Ionian Sea,Norway lobster in Ionian Sea,Nephrops norvegicus,NEPRNOR_IS,1980,2014,None,3.604,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429557358,0.318701612,0.578972673,19.07580148,14.47675523,25.13589518,2.048537722,1.917876625,2.188100499,0.181826179,0.058038735,0.270397669,1.047042305,0.214778679,0.159350806,0.289486336,0.156209546,0.115896593,0.210544778,2.048537722,1.917876625,2.188100499,9.537900739,7.238377616,12.56794759,3.468480092,1.107135395,5.158052249,0.363652358,0.116077471,0.540795337,0.224882363,0.151219872,0.704520878,1.439619849,0.968057815,4.510101304,NA,NA,NA,NA,1.327,1.249,1.101,1.286,1.08,2.016,2.444,2.394,1.887,1.929,1.842,1.497,1.001,1.197,0.78,NA,1.254096749,1.186876657,1.050493432,1.176077449,0.925381247,1.6040437,1.8807442,1.85112539,1.588078419,1.772956336,1.910791771,1.743716171,1.407129706,2.007725494,1.439619849,NA,4.926616008,4.899657049,4.879808851,5.091126391,5.433903156,5.851714982,6.050347282,6.021395329,5.532339061,5.065741454,4.626514734,4.366051161,3.974347074,3.638402372,3.468480092,NA,1.45,1,1,0.9,0.9,0.9,0.9,1526
Benthic fish & inv.,Mediterranean,Ionian Sea,Common octopus in Ionian Sea,Octopus vulgaris,OCTOVUL_IS,1975,2014,None,6.972,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660340281,0.540505752,0.806743101,31.21355664,26.11395951,37.30901541,5.152892188,4.9389782,5.376071087,0.087867688,0.040484625,0.159017139,1.082220669,0.33017014,0.270252876,0.40337155,0.116045148,0.094985982,0.141773302,5.152892188,4.9389782,5.376071087,15.60677832,13.05697976,18.6545077,2.742663061,1.26366912,4.963490482,0.175735376,0.080969249,0.318034278,0.35731695,0.1974417,0.775519465,3.079120127,1.701421422,6.68291161,NA,NA,NA,NA,3.811,3.609,3.122,3.005,2.537,1.888,1.807,1.784,1.762,1.809,1.821,1.741,1.288,1.195,0.98,NA,1.597478424,1.703914725,1.600102727,1.764182517,1.8979873,1.585026147,1.684992668,1.724560314,1.867828694,1.967386046,2.058132404,2.131388556,2.074422119,2.570824883,3.079120127,NA,7.508872145,7.075257475,6.790711069,6.34487714,5.6206471,5.305856687,5.034458954,4.94459775,4.721795418,4.661731176,4.572893147,4.393805282,3.830734915,3.314518451,2.742663061,NA,28.47,1,1,0.9,0.9,0.9,0.9,833
Benthic fish & inv.,Mediterranean,Ionian Sea,Red porgy in Ionian Sea,Pagrus pagrus,PAGRPAG_IS,1970,2014,None,0.548,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642428341,0.488886462,0.844192272,1.591665617,1.161290051,2.181538914,0.255632775,0.235374502,0.277634643,0.324535724,0.234634072,0.478754906,1.669439668,0.32121417,0.244443231,0.422096136,0.32121417,0.244443231,0.422096136,0.255632775,0.235374502,0.277634643,0.795832808,0.580645025,1.090769457,0.516552353,0.373458984,0.762017723,0.649071448,0.469268143,0.957509812,0.536247678,0.363508606,0.741714651,1.669439668,1.131670515,2.309096917,NA,NA,NA,NA,0.268,0.333,0.267,0.162,0.313,0.351,0.376,0.296,0.264,0.234,0.232,0.548,0.187,0.218,0.277,NA,0.77902563,0.966094237,0.814124535,0.526542767,1.039995686,1.178291663,1.288330466,1.103654309,1.077447454,1.014326709,1.005667972,2.331979779,0.883243825,1.161662863,1.669439668,NA,1.07099724,1.073074923,1.020999953,0.957826099,0.936953642,0.927384036,0.908585647,0.834956696,0.762804298,0.718196526,0.718188868,0.73157875,0.659122748,0.584227091,0.516552353,NA,0.67,1,1,0.9,0.9,0.9,0.9,2630
Benthic fish & inv.,Mediterranean,Ionian Sea,Common spiny lobster in Ionian Sea,Palinurus elephas,PALIELE_IS,1975,2014,None,0.549,0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169483449,0.103830035,0.276650584,7.925135079,4.159108017,15.10125867,0.335794808,0.19985905,0.564188377,0.104225643,0.023124729,0.276530704,1.128622065,0.084741725,0.051915017,0.138325292,0.035329043,0.021643504,0.05766817,0.335794808,0.19985905,0.564188377,3.962567539,2.079554009,7.550629336,0.826002298,0.183266602,2.19154318,0.208451286,0.046249458,0.553061407,0.09564138,0.036047658,0.431065994,2.707160238,1.020340644,12.20146252,NA,NA,NA,NA,0.046,0.056,0.059,0.073,0.078,0.205,0.199,0.182,0.148,0.179,0.134,0.108,0.099,0.091,0.079,NA,0.866968325,0.967723172,0.945803103,1.097519494,1.129422223,2.807982026,2.717059259,2.621119521,2.397194265,3.242163733,2.719894851,2.527737156,2.732746124,2.842479571,2.707160238,NA,1.113786608,1.163169845,1.207675706,1.247038897,1.270702336,1.306485097,1.308584207,1.274139481,1.20144511,1.136144931,1.073250336,0.999471957,0.920328021,0.865160557,0.826002298,NA,0.98,1,1,0.9,0.9,0.9,0.9,1350
Benthic fish & inv.,Mediterranean,Ionian Sea,Pink shrimp in Ionian Sea,Parapeneaus longirostris,PARELON_IS,1970,2014,None,19.532,6.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810584246,0.711770323,0.923116346,51.46762949,45.87608215,57.74069539,10.42971241,10.02859727,10.846871,0.265540959,0.115726308,0.337115534,1.18251716,0.405292123,0.355885161,0.461558173,0.405292123,0.355885161,0.461558173,10.42971241,10.02859727,10.846871,25.73381474,22.93804107,28.8703477,13.66676369,5.956158753,17.35053738,0.531081918,0.231452616,0.674231067,0.47926489,0.377509921,1.099702051,1.18251716,0.931451415,2.713356587,NA,NA,NA,NA,6.473,6.168,5.7,5.3,3.716,11.755,12.01,8.208,8.297,9.75,9.968,9.35,7.374,7.297,6.55,NA,1.939366979,1.582727278,1.274640842,1.089222275,0.674545829,1.776149443,1.632820927,1.136407206,1.2307536,1.507524074,1.562604352,1.508555567,1.242912812,1.312533628,1.18251716,NA,10.29380201,11.12300531,11.91506782,12.4288997,13.59239795,16.32957818,18.14831407,17.82112866,16.63342989,15.95776982,15.73949655,15.29262841,14.63842344,13.71720863,13.66676369,NA,24.34,1,1,0.9,0.9,0.9,0.9,476
Benthic fish & inv.,Mediterranean,Ionian Sea,Caramote prawn in Ionian Sea,Penaeus kerathurus,PENAKER_IS,1994,2014,None,0.767,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275959821,0.24798798,0.307086749,3.302513574,2.686094361,4.060391946,0.227840264,0.187390061,0.277022087,0.454949335,0.326408608,0.592111305,3.699745576,0.13797991,0.12399399,0.153543375,0.13797991,0.12399399,0.153543375,0.227840264,0.187390061,0.277022087,1.651256787,1.34304718,2.030195973,1.502476353,1.077968858,1.955455623,0.909898669,0.652817216,1.18422261,0.510490563,0.392235953,0.711523338,3.699745576,2.842703345,5.156716912,NA,NA,NA,NA,0.07,0.066,0.137,0.232,0.376,0.286,0.269,0.116,0.105,0.195,0.4,0.088,0.4,0.493,0.767,NA,0.402800144,0.342378348,0.6439509,1.006270426,1.559094918,1.205705435,1.186295529,0.53797328,0.489537917,0.875378543,1.711728954,0.378896842,1.727385417,2.238549229,3.699745576,NA,1.259483738,1.397081638,1.541884894,1.67092677,1.747830968,1.719130936,1.643400927,1.562720915,1.554487036,1.614443516,1.693593334,1.683239165,1.678243152,1.596115852,1.502476353,NA,0.33,1,1,0.9,0.9,0.9,0.9,1670
Benthic fish & inv.,Mediterranean,Ionian Sea,Turbot in Ionian Sea,Scophthalmus maximus,PSETMAX_IS,1970,2013,None,1.4,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373439227,0.295303984,0.472248476,4.360140148,3.661604308,5.191937881,0.407061842,0.37170986,0.445776023,0.155912239,0.055538096,0.269978959,1.268397215,0.186719613,0.147651992,0.236124238,0.116447492,0.09208301,0.147258634,0.407061842,0.37170986,0.445776023,2.180070074,1.830802154,2.59596894,0.679799212,0.24215388,1.177146097,0.311824478,0.111076191,0.539957918,0.236834638,0.136771468,0.664866489,2.033832021,1.174533397,5.709581875,NA,NA,NA,NA,0.264,0.2,0.234,0.134,0.296,0.32,0.445,0.142,0.224,0.199,0.119,0.221,0.228,0.161,NA,NA,1.469985597,1.285190445,1.515569213,0.880758991,1.808309825,1.857601934,2.573546606,0.979517807,1.810305632,1.921017053,1.211542187,2.411190962,2.595482406,2.033832021,NA,NA,1.023930979,0.953139599,0.949391415,0.942430029,0.977540352,1.002822157,1.004706578,0.919947966,0.849910739,0.777653601,0.75723289,0.731485282,0.71611643,0.679799212,NA,NA,19.31,1,1,0.9,0.9,0.9,0.9,1085
