"Group","Region","Subregion","Name","SciName","Stock","start.yr","end.yr","btype","MaxCatch","LastCatch","MSY_BSM","lcl","ucl","r_BSM","lcl","ucl","k_BSM","lcl","ucl","q_BSM","lcl","ucl","rel_B_BSM","lcl","ucl","rel_F_BSM","r_CMSY","lcl","ucl","k_CMSY","lcl","ucl","MSY_CMSY","lcl","ucl","rel_B_CMSY","2.5th","97.5th","rel_F_CMSY","F_msy","lcl","ucl","curF_msy","lcl","ucl","MSY","lcl","ucl","Bmsy","lcl","ucl","B","lcl","ucl","B_Bmsy","lcl","ucl","F","lcl","ucl","F_Fmsy","lcl","ucl","sel_B","sel_B_Bmsy","sel_F","sel_F_Fmsy","c00","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","c12","c13","c14","c15","F.Fmsy00","F.Fmsy01","F.Fmsy02","F.Fmsy03","F.Fmsy04","F.Fmsy05","F.Fmsy06","F.Fmsy07","F.Fmsy08","F.Fmsy09","F.Fmsy10","F.Fmsy11","F.Fmsy12","F.Fmsy13","F.Fmsy14","F.Fmsy15","B00","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","B13","B14","B15","Runtime"
"Large predators","Mediterranean","Lions Gulf","Blue whiting in Lions Gulf","Micromesistius poutassou","MICMPOU_LI",1990,2014,"None",0.673,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640824276032319,0.398021203496474,1.0317434074991,1.63658562150097,0.722616391931583,3.70654821342235,0.262190949015815,0.106170340380257,0.64748868186352,0.155362311751067,0.0660121881073167,0.252400448610773,1.27655630015766,0.320412138016159,0.199010601748237,0.515871703749551,0.19911988190117,0.123674988602308,0.320588081845968,0.262190949015815,0.106170340380257,0.64748868186352,0.818292810750485,0.361308195965791,1.85327410671118,0.254263725534947,0.108034597900252,0.413074945056785,0.310724623502134,0.132024376214633,0.504800897221546,0.409024133431513,0.251770293126113,0.962654575676054,2.05416018494088,1.26441564108137,4.83454774322261,NA,NA,NA,NA,0.034,0.208,0.014,0.01,0.277,0.673,0.212,0.206,0.116,0.08,0.064,0.07,0.077,0.115,0.104,NA,0.230229879561401,1.269575044707,0.0783080155194469,0.0480578034566392,1.16823569955874,2.511737938784,0.908078287327426,1.181202876779,1.17193714150571,1.10320183234116,1.15625787419079,1.38919195513756,1.53377085650812,2.13864157944093,2.05416018494088,NA,0.460901658458808,0.5113237883596,0.55797258037351,0.649422188944046,0.740014680956794,0.836241620257421,0.728624230164508,0.544294272662314,0.355518107557527,0.30430031104692,0.265856648384158,0.253660462651759,0.253192018994795,0.262038320463034,0.254263725534947,NA,6.83999999999651
"Benthic fish & inv.","Mediterranean","Lions Gulf","Red mullet and surmullet in Lions Gulf","Mullus spp.","MULLSPP_LI",1970,2014,"None",0.682,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53526142851899,0.402524224033636,0.71177032276261,2.21672907952616,1.59997307988955,3.07123155619349,0.296632393436689,0.27370301750857,0.321482669927902,0.525427693289567,0.279276372183587,0.610567335249116,1.13243471610108,0.267630714259495,0.201262112016818,0.355885161381305,0.267630714259495,0.201262112016818,0.355885161381305,0.296632393436689,0.27370301750857,0.321482669927902,1.10836453976308,0.799986539944775,1.53561577809675,1.16473084690333,0.619080055443928,1.35346236705551,1.05085538657913,0.558552744367175,1.22113467049823,0.303074311922381,0.260812571219073,0.570200892268887,1.13243471610108,0.974524063655073,2.13055102381119,NA,NA,NA,NA,0.27,0.206,0.189,0.267,0.322,0.208,0.229,0.218,0.136,0.0945,0.3048,0.254,0.1756,0.2868,0.353,NA,1.51287509654868,1.1409056140743,1.0378945988932,1.43812865499018,1.66071139389286,1.08344472562779,1.21639929165304,1.14110541681701,0.678305816652856,0.438552600919372,1.26123306797759,0.949714032046837,0.611207864252929,0.970778477323972,1.13243471610108,NA,0.666844750974414,0.674654699711161,0.680412994404693,0.693709382541729,0.724478919703233,0.717332688884033,0.703434023988252,0.713829962977973,0.749164886907689,0.805145118771299,0.902991496628693,0.999320757986615,1.07349400854351,1.10388302400064,1.16473084690333,NA,22.9200000000128
"Benthic fish & inv.","Mediterranean","Lions Gulf","Norway lobster in Lions Gulf","Nephrops norvegicus","NEPRNOR_LI",1987,2014,"None",0.13,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451581234922592,0.270360236497509,0.754273684533089,1.67974179188417,0.896517291801161,3.14721479798075,0.189634968182535,0.0915788680513615,0.392682525158779,0.135158930644322,0.0285658584650115,0.3392542884765,0.526708829000064,0.225790617461296,0.135180118248754,0.377136842266544,0.12207047362236,0.0730832009074985,0.20389364922929,0.189634968182535,0.0915788680513615,0.392682525158779,0.839870895942085,0.448258645900581,1.57360739899038,0.227032104349641,0.047983266284728,0.569859606429905,0.270317861288644,0.057131716930023,0.678508576952999,0.118925911722241,0.0473800909826745,0.562696166613265,0.974239782915506,0.388137193022211,4.60960091261739,NA,NA,NA,NA,0.081,0.028,0.067,0.061,0.066,0.083,0.02,0.021,0.022,0.031,0.036,0.035,0.029,0.035,0.027,NA,2.4304054399715,0.771316287960761,1.74015886901663,1.62653707137529,1.75418037880401,2.43311179972656,0.708530373633497,0.840577077887954,0.974629525706894,1.25315877545733,1.37371957232234,1.28883304406957,1.07301481708307,1.29215799843978,0.974239782915506,NA,0.248966817396209,0.259837055986464,0.267597020893991,0.264101736661079,0.264528924252024,0.25188153787567,0.229125847350029,0.215555544619664,0.204894301955003,0.214494479734857,0.220770240068338,0.224736707278321,0.224199408208159,0.224447377098666,0.227032104349641,NA,6.72000000000116
"Benthic fish & inv.","Mediterranean","Lions Gulf","Common octopus in Lions Gulf","Octopus vulgaris","OCTOVUL_LI",1974,2014,"None",2.128,1.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792549749346778,0.638505493364474,0.983758341498068,6.88436390482506,5.16686956352929,9.17276230632863,1.36405022179528,1.18716883066485,1.56728593231152,0.441212282075377,0.284517190210092,0.60596062270697,1.22292510443337,0.396274874673389,0.319252746682237,0.491879170749034,0.396274874673389,0.319252746682237,0.491879170749034,1.36405022179528,1.18716883066485,1.56728593231152,3.44218195241253,2.58343478176464,4.58638115316432,3.03746590908522,1.9587198745846,4.17165343870918,0.882424564150754,0.569034380420184,1.21192124541394,0.484614492494277,0.352857690991579,0.751511239100577,1.22292510443337,0.890436698219652,1.8964392827579,NA,NA,NA,NA,1.643,1.406,2.128,1.284,1.166,1.569,1.576,1.389,1.223,1.125,1.584,1.568,1.497,1.782,1.472,NA,0.728359084500928,0.672518650861077,1.12960908802165,0.769952728686612,0.753621511320089,1.06208109536372,1.06181671518917,0.957942677739565,0.88146100723521,0.821042361891107,1.12266418624063,1.09580154262052,1.0714464507603,1.35559375559702,1.22292510443337,NA,5.69240098045396,5.27575294844037,4.75386570154872,4.20827802218063,3.90434985826647,3.72793840127489,3.74550273134003,3.65903182041776,3.50127976899895,3.45772476071611,3.56048181019334,3.61091789515033,3.52577661134457,3.31727597022085,3.03746590908522,NA,2.9600000000064
"Benthic fish & inv.","Mediterranean","Lions Gulf","Common pandora in Lions Gulf","Pagellus erythrinus","PAGEERY_LI",1973,2014,"None",1.02,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381936849303949,0.266634892555091,0.547099276686329,4.85183707742816,3.05785414550544,7.69831453881055,0.463273841672248,0.265767292724928,0.80755856063861,0.105453752928564,0.0309195353339025,0.244374744248812,1.79105216073618,0.190968424651974,0.133317446277546,0.273549638343164,0.0805533482816257,0.0562353001632777,0.115387343902153,0.463273841672248,0.265767292724928,0.80755856063861,2.42591853871408,1.52892707275272,3.84915726940528,0.511644428412756,0.150016547949878,1.18566644493341,0.210907505857128,0.0618390706678051,0.488749488497624,0.342034409605303,0.147596316609793,1.1665379745871,4.24606073989008,1.83228034288253,14.481557867821,NA,NA,NA,NA,0.122,0.1,0.133,0.143,0.133,0.11,0.133,0.115,0.157,0.131,0.128,0.124,0.105,0.14,0.175,NA,1.47050669499259,1.17906202284538,1.53519430016963,1.74341404002128,1.63642183708798,1.38916855858657,1.73691229573259,1.54341555208973,2.08857819553748,1.7803464207616,1.87524629489289,2.03283309408317,1.83696982429464,2.78115302251071,4.24606073989008,NA,0.725919960632059,0.73396271843587,0.74179939011872,0.721788694369937,0.718489645093257,0.709187702228542,0.697395598047693,0.687938809076436,0.690982076749207,0.683637246088625,0.658442951343429,0.622446898810418,0.602540112910236,0.56544960035847,0.511644428412756,NA,72.7799999999988
"Plankton feeders","Mediterranean","Lions Gulf","Sardine in Lions Gulf","Sardina pilchardus","SARDPIL_LI",1970,2014,"None",32.27,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486752255959972,0.296710014294045,0.798516218759377,129.490410040011,98.8800678682566,169.576808085032,15.7574373030394,13.7588484416396,18.0463380647303,0.0849331496773381,0.019715862606022,0.163088818979618,0.308593826768334,0.243376127979986,0.148355007147023,0.399258109379688,0.0826828044224605,0.0504010321096025,0.135640995055344,15.7574373030394,13.7588484416396,18.0463380647303,64.7452050200057,49.4400339341283,84.7884040425161,10.9980283777082,2.55301513314632,21.1184380426119,0.169866299354676,0.039431725212044,0.326177637959235,0.0751043706774037,0.0391127411190796,0.323539014428811,0.908343290990284,0.473045651901651,3.91301452204883,NA,NA,NA,NA,15.962,16.146,13.813,12.128,14.03,10.407,12.356,13.379,6.825,4.021,1.199,1.03,0.771,1.366,0.826,NA,1.62185077104487,1.61649400958544,1.4484258023326,1.38238790526479,1.71914909733779,1.40352167413837,2.02920270449395,2.69125558503751,2.10221207040968,2.08697659148445,1.07869021893247,1.16345007877372,0.956529182557024,1.59751155006717,0.908343290990284,NA,40.4388165591475,41.0405215514076,39.1844523798501,36.0480092220085,33.5325167432761,31.4053063465101,28.459420479582,25.7148605502231,20.7808297269687,16.0087737314353,12.159369047116,10.85161942694,10.3544705096576,10.6648110395346,10.9980283777082,NA,93.3600000000006
"Plankton feeders","Mediterranean","Lions Gulf","Atlantic mackerel in Lions Gulf","Scomber scombrus","SCOMSCO_LI",1970,2014,"None",2.747,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628135105189641,0.421789037955869,0.935429029364397,8.28168187405778,5.73637388462922,11.9563780259993,1.3005037787771,1.1814859009325,1.43151101276675,0.193441774093517,0.0801218179452271,0.353760399392219,1.46876582121247,0.31406755259482,0.210894518977934,0.467714514682198,0.243015138236604,0.163183239590762,0.361902101957651,1.3005037787771,1.1814859009325,1.43151101276675,4.14084093702889,2.86818694231461,5.97818901299966,1.60202323419586,0.663543407393545,2.92973108740598,0.386883548187034,0.160243635890454,0.707520798784438,0.461291686803122,0.252241580524826,1.11371764343625,1.89820144601033,1.03796653309408,4.58291467567719,NA,NA,NA,NA,1.743,1.531,1.34,0.866,1.092,1.102,1.41,1.802,0.756,0.424,0.373,0.269,0.618,0.832,0.739,NA,1.50625216463302,1.49348317327058,1.39398797286891,1.02074661196906,1.36038063960725,1.39460034802522,1.77572361197072,2.37852829542917,1.17596911961032,0.985434675317207,1.25060946100067,0.97270691811337,1.91756516656299,2.22505074149107,1.89820144601033,NA,3.68448364275882,3.26401229931308,3.06071365697404,2.70132522882775,2.55587214879304,2.51598909843649,2.52825382418559,2.41225599366429,2.05864129467052,1.68417318903978,1.40220432431076,1.35021484574547,1.45759514377556,1.57003539973254,1.60202323419586,NA,66.0500000000029
"Benthic fish & inv.","Mediterranean","Lions Gulf","Common cuttlefish in Lions Gulf","Sepia officinalis","SEPIOFF_LI",1973,2014,"None",0.367,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348192427306197,0.243960244339207,0.496957882468792,2.99707690277751,2.13712200660224,4.20306839451035,0.26088987040036,0.189756315600071,0.358689112730072,0.203689090139777,0.0408719346845217,0.364050907913127,1.1290840311209,0.174096213653099,0.121980122169604,0.248478941234396,0.14184599742312,0.0993840803994618,0.202449797835717,0.26088987040036,0.189756315600071,0.358689112730072,1.49853845138875,1.06856100330112,2.10153419725517,0.610471867405693,0.122496331414811,1.09108856754161,0.407378180279555,0.0817438693690434,0.728101815826254,0.196569254714326,0.109981905749758,0.979621174071266,1.38579345406532,0.77536136195431,6.90623064356975,NA,NA,NA,NA,0.106,0.083,0.096,0.168,0.119,0.063,0.128,0.121,0.067,0.05,0.112,0.081,0.086,0.116,0.12,NA,1.56371333544744,1.1966657936386,1.33578959824283,2.27771164652822,1.64823977626533,0.94324166108223,1.98802832572267,1.88797179489142,1.08121237727578,0.855197527224568,1.87510771594044,1.26417757267695,1.23327209267741,1.54597036501484,1.38579345406532,NA,0.540130432600993,0.546357478989297,0.556148631141727,0.563416490877693,0.557426447348857,0.536146002535658,0.526402551403731,0.525193350647923,0.516423720014711,0.501621414732074,0.507014273311931,0.52512507127773,0.547827788894828,0.568267340646117,0.610471867405693,NA,68.0800000000017
"Benthic fish & inv.","Mediterranean","Lions Gulf","Common sole in Lions Gulf","Solea solea","SOLEVUL_LI",1970,2014,"None",1.141,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337058086493654,0.276996613084866,0.410142753752577,6.94239556859783,4.23471596444651,11.3813669288647,0.584997641508402,0.300454028894725,1.13901697983322,0.0946786842272261,0.0292460294209858,0.169269553819818,1.17356467272899,0.168529043246827,0.138498306542433,0.205071376876288,0.0638244322747315,0.0524513497245462,0.0776635525412503,0.584997641508402,0.300454028894725,1.13901697983322,3.47119778429891,2.11735798222325,5.69068346443234,0.657296877819768,0.203037505051333,1.17513620033724,0.189357368454452,0.0584920588419715,0.338539107639637,0.197779731483292,0.110625474700458,0.64027579518933,3.09880909918559,1.73327784921411,10.0318290718713,NA,NA,NA,NA,0.192,0.185,0.205,0.212,0.224,0.171,0.182,0.195,0.145,0.127,0.178,0.152,0.112,0.129,0.13,NA,1.28137394531243,1.42481245208771,1.5883721380579,1.62960348979638,1.83200301329648,1.44595860654373,1.70953851187517,2.00057917871075,1.60247508090406,1.53765311490526,2.33945284768083,2.14400391854013,1.81445991967523,2.59948823140096,3.09880909918559,NA,1.24222416780805,1.15636334760352,1.15289061750672,1.15748204239046,1.12214304437087,1.10358916868468,1.04708889591363,1.00190544745281,0.965329688900759,0.922274028157437,0.885197456762853,0.854468999740231,0.797301582615736,0.714888369891812,0.657296877819768,NA,155.789999999994
"Benthic fish & inv.","Mediterranean","Lions Gulf","Poor cod in Lions Gulf","Trisopterus minutus","TRISMIN_LI",1972,2014,"None",1.427,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569782824730923,0.500011090402968,0.649290532929393,6.32832849637958,5.36726111230108,7.46148561066006,0.901443221623087,0.843174554456868,0.963738620330695,0.259813646197393,0.10984549700046,0.375195373803509,1.40046902753922,0.284891412365461,0.250005545201484,0.324645266464696,0.284891412365461,0.250005545201484,0.324645266464696,0.901443221623087,0.843174554456868,0.963738620330695,3.16416424818979,2.68363055615054,3.73074280533003,1.64418610097925,0.695138388866986,2.37435957575053,0.519627292394787,0.219690994000919,0.750390747607018,0.398981599229734,0.276285027213133,0.943696982509083,1.40046902753922,0.969790647317625,3.3124795678239,NA,NA,NA,NA,0.888,0.854,1.042,0.836,0.698,0.764,0.573,0.744,0.463,0.427,0.478,0.727,0.518,0.706,0.656,NA,1.53518040690576,1.38789592535025,1.75017125666637,1.47659565003146,1.31406998358759,1.57332487362609,1.30095574153604,1.73564244211925,1.21275394367249,1.24554484073912,1.38372959297907,1.88391271024901,1.22361254250582,1.48412086609492,1.40046902753922,NA,2.03036532823131,2.15984015756203,2.08981486307342,1.98730870321547,1.86447931367217,1.70449445044028,1.56394286301026,1.54287651919765,1.45605902430359,1.37977758866872,1.3850427120105,1.46390080612762,1.53326687244708,1.66976776099679,1.64418610097925,NA,79.9400000000023
"Large predators","Mediterranean","Sardinia","Garfish in Sardinia","Belone belone","BELOBEL_SA",1982,2014,"None",0.439,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427414931948727,0.329147269734539,0.555020627089118,2.04254214880581,1.45303545577845,2.87121584890243,0.21825325338356,0.186838932553165,0.254949447428223,0.0675006237980176,0.0217875423325636,0.162170021262623,0.95029736081414,0.213707465974363,0.164573634867269,0.277510313544559,0.0577015490542526,0.0444352920569915,0.0749284770985648,0.21825325338356,0.186838932553165,0.254949447428223,1.02127107440291,0.726517727889227,1.43560792445121,0.137872869178136,0.044501973533152,0.331239103701642,0.135001247596035,0.0435750846651272,0.324340042525246,0.203085640901715,0.0845310824932691,0.629185579357311,3.51958732876943,1.46497076558188,10.9041367115766,NA,NA,NA,NA,0.083,0.069,0.141,0.272,0.092,0.182,0.118,0.043,0.037,0.009,0.016,0.025,0.019,0.013,0.028,NA,1.11427114866028,0.947744607688054,1.81674223532417,3.16055973509351,1.20244967628771,2.9269137190674,2.81920254738968,1.57483327857401,2.30120429778112,0.835519222807053,1.65194483471761,2.67569959828075,2.02103128472557,1.50354211293611,3.51958732876943,NA,0.421880326955363,0.417084984302839,0.430634252535238,0.453469540735275,0.427568920535582,0.385457414865356,0.316244903022179,0.255424532162618,0.196005809761636,0.160431152061938,0.152127557239913,0.149415962980333,0.149877331788101,0.143734012077608,0.137872869178136,NA,47.6199999999953
"Plankton feeders","Mediterranean","Sardinia","Bogue in Sardinia","Boops boops","BOOPBOO_SA",1980,2014,"None",4.196,1.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628135105189641,0.452485301157317,0.871970226132109,16.5187976917129,12.5012334524954,21.8275003196003,2.59400918142262,2.32699596540707,2.89166106574137,0.225925784627747,0.0814710919730836,0.349804875699307,1.19187058674932,0.31406755259482,0.226242650578658,0.435985113066055,0.283823832984404,0.204456193392978,0.394001115021861,2.59400918142262,2.32699596540707,2.89166106574137,8.25939884585646,6.25061672624769,10.9137501598001,3.73202232960726,1.34580448602631,5.77835597325164,0.451851569255494,0.162942183946167,0.699609751398614,0.374327878190111,0.2417642676337,1.03804082577021,1.31887401510317,0.85181101633204,3.65734200280232,NA,NA,NA,NA,1.933,2.126,2.58,4.196,2.249,2.714,2.057,1.959,2.483,1.547,1.538,1.507,1.323,0.983,1.397,NA,0.990923053065329,1.06195658509607,1.28474292833209,2.02150693881549,1.17306442046886,1.56830772886333,1.37536832948031,1.38839147575399,1.8586151928924,1.25622531652472,1.40427192851047,1.53921576000756,1.36359878091066,1.03772784209269,1.31887401510317,NA,6.21110472220669,6.37431362651755,6.394114365994,6.60902162471378,6.10442162993234,5.51004937248018,4.76203081945061,4.49261732082609,4.25367364489797,4.02401019649441,3.79489921979174,3.58801757624961,3.57177675300846,3.52925233580677,3.73202232960726,NA,23.9899999999907
"Plankton feeders","Mediterranean","Sardinia","Striped venus in Sardinia","Chamelea gallina","CHAMGAL_SA",1970,2014,"None",3.769,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519442062587048,0.360775282725046,0.747889529312135,12.7499708016222,8.80139144451271,18.4700063015113,1.65571778277982,1.45446928114893,1.88481215227027,0.103065289998339,0.018483224364594,0.293143780059393,0.0322302702203779,0.259721031293524,0.180387641362523,0.373944764656068,0.107072893635739,0.0743668182765795,0.154162902450554,1.65571778277982,1.45446928114893,1.88481215227027,6.37498540081108,4.40069572225636,9.23500315075565,1.31407943813955,0.235660570968405,3.73757463643441,0.206130579996679,0.036966448729188,0.586287560118787,0.0083708790205055,0.00294308504043516,0.0466773035251399,0.0781792546765676,0.0274867423537417,0.435939498225718,NA,NA,NA,NA,1.685,2.141,1.973,2.577,2.314,0.239,0.415,0.059,0.101,0.141,0.087,0.13,0.085,0.04,0.011,NA,1.21985279460918,1.66716500590611,1.65400087005955,2.38578634673009,2.56895713483652,0.466125288782165,1.82886198783835,0.595710646573751,1.13258608674627,1.69640429801546,0.963068803614928,1.34562286433285,0.78251161512754,0.329745236431883,0.0781792546765676,NA,5.31845343325782,4.94459770340804,4.59287084491899,4.15887388581837,3.46816202170099,2.5085262954682,1.66880127066376,1.10250194665903,1.04615519464605,1.00998730359096,1.05293608321737,1.08888254817109,1.15460944712383,1.22014591590776,1.31407943813955,NA,5.60000000000582
"Large predators","Mediterranean","Sardinia","Common dolphinfish in Sardinia","Coryphaena hippurus","CORYHIP_SA",1986,2014,"None",1.381,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07788415088463,0.772595232106928,1.50380716117011,3.27057246450629,2.17835633681565,4.9104198724545,0.881324555952755,0.748426420415084,1.03782142337324,0.273374105490171,0.151980449992408,0.376256355389359,0.931800844046232,0.538942075442316,0.386297616053464,0.751903580585056,0.538942075442316,0.386297616053464,0.751903580585056,0.881324555952755,0.748426420415084,1.03782142337324,1.63528623225315,1.08917816840782,2.45520993622725,0.894089821925193,0.497063074888446,1.23057367553193,0.546748210980343,0.303960899984816,0.752512710778719,0.502186680789178,0.364870473769816,0.903305883465127,0.931800844046232,0.67701241078712,1.67607229909406,NA,NA,NA,NA,0.015,0.058,0.052,1.381,0.156,1.024,1.264,1.106,0.639,1.178,1.225,0.939,0.875,0.745,0.449,NA,0.00879403475049614,0.0338051745717296,0.0302460944572847,0.793241343281549,0.103742856620427,0.700935928796487,0.99060307983169,0.907532092362323,0.627986361507319,1.2601849746944,1.39565521386583,1.17638035871483,1.3312932132319,1.37547750980273,0.931800844046232,NA,3.16490727857157,3.18348435638935,3.19000929903303,3.23032521053302,2.79012914396184,2.71068806996843,2.36758352683203,2.26126283470255,1.88802854361682,1.73447842791502,1.62860534530519,1.4810705180665,1.21952931550937,1.00498756597467,0.894089821925193,NA,3.15999999998894
"Benthic fish & inv.","Mediterranean","Sardinia","Common dentex in Sardinia","Dentex dentex","DENTDEN_SA",1970,2014,"None",1.936,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366044634804015,0.227410164476343,0.589193869048644,7.23082860212603,5.01099755146642,10.4340267055256,0.661701503748912,0.558545476860444,0.783909096399274,0.0894278468852456,0.0309553949622801,0.17945034460305,1.25898737940198,0.183022317402008,0.113705082238171,0.294596934524322,0.0654691671088382,0.0406736027378778,0.105380678214015,0.661701503748912,0.558545476860444,0.783909096399274,3.61541430106301,2.50549877573321,5.21701335276278,0.646637433084381,0.223833155283363,1.29757468441711,0.178855693770491,0.0619107899245602,0.3589006892061,0.230422787758031,0.114829613886104,0.66567439399839,3.51956192408814,1.75394951481829,10.1677541260262,NA,NA,NA,NA,0.233,0.168,0.261,0.366,0.275,0.204,0.181,0.223,0.162,0.184,0.17,0.195,0.164,0.189,0.149,NA,1.61165626669925,1.17749914382224,1.83530366367133,2.53594969194676,2.01643519287402,1.69329403548133,1.72844416014422,2.32837581340114,1.82054724128789,2.23213566467702,2.25485661029578,2.77699160462794,2.64632191725565,3.52403617481258,3.51956192408814,NA,1.19496108645909,1.18709740002845,1.18516358999931,1.19393927518647,1.16060977919239,1.09083962990414,1.01700625397123,0.972608150877432,0.937494101152912,0.902320098685693,0.862932863598513,0.832802528780986,0.782370740496467,0.727817906116726,0.646637433084381,NA,66.5400000000081
"Plankton feeders","Mediterranean","Sardinia","Anchovy in Sardinia","Engraulis encrasicolus","ENGRENC_SA",1985,2014,"None",17.489,7.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502831577970941,0.41091249282073,0.615312506244617,65.1453312208288,45.6405267893523,92.9856528488092,8.18928242380224,6.05621560357398,11.0736392174049,0.263432458430623,0.139788899269079,0.336417776151928,1.75564824932175,0.25141578898547,0.205456246410365,0.307656253122309,0.25141578898547,0.205456246410365,0.307656253122309,8.18928242380224,6.05621560357398,11.0736392174049,32.5726656104144,22.8202633946762,46.4928264244046,17.1613947587801,9.10659414387923,21.916047455992,0.526864916861245,0.279577798538158,0.672835552303856,0.441397689784187,0.34563714169769,0.831814823447616,1.75564824932175,1.37476306914704,3.30852261428851,NA,NA,NA,NA,6.042,6.199,6.051,6.303,4.673,7.729,12.855,6.612,5.538,9.019,9.769,12.81,11.563,9.958,7.575,NA,1.07903609748672,1.08020333819422,1.02096623946372,0.996340790296219,0.697711335310779,1.08636651932446,1.71640383509974,0.906788606390007,0.794855884839756,1.33059888762497,1.41485867097415,1.89294181900913,1.88413069444905,1.89725061970595,1.75564824932175,NA,22.2716400669146,22.825672052726,23.5734541717332,25.1620979344837,26.6395849544813,28.2979116697369,29.7892834409738,29.0024203132137,27.7122641138075,26.9599251960567,27.4627801898729,26.9165451674416,24.4099535435936,20.8763644785841,17.1613947587801,NA,13.6199999999953
"Large predators","Mediterranean","Sardinia","Dusky grouper in Sardinia","Epinephelus marginatus","EPINGUA_SA",1970,2014,"None",0.546,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313486180882605,0.187777035756809,0.523352523956315,3.50870411519812,2.20644522088005,5.57956501775191,0.274982563230134,0.212562094431856,0.355733275411698,0.0777830562221103,0.020106899068208,0.17195626968828,1.12207292327239,0.156743090441303,0.0938885178784047,0.261676261978158,0.0487678264648927,0.0292117434589863,0.0814159175897548,0.274982563230134,0.212562094431856,0.355733275411698,1.75435205759906,1.10322261044002,2.78978250887596,0.272917729459205,0.0705491595044945,0.603343671089385,0.155566112444221,0.0402137981364159,0.34391253937656,0.175877177694221,0.0795566478941134,0.680376638603924,3.60641821551824,1.63133470693809,13.951342266478,NA,NA,NA,NA,0.039,0.051,0.067,0.087,0.093,0.028,0.013,0.027,0.015,0.013,0.023,0.014,0.015,0.038,0.048,NA,1.39104507045721,1.89283581237684,2.60129110955996,3.49589871443347,4.26474597013106,1.62702915511526,0.962847002534102,2.2060111247217,1.22957705241911,1.06746607230895,1.84914164656257,1.10685161878633,1.16666642176191,2.86763063469323,3.60641821551824,NA,0.396105504394153,0.388309298857448,0.379657599811203,0.373189469369915,0.349336580900406,0.310334831487681,0.274879409741114,0.261714152196899,0.261286474861102,0.261062090065877,0.2638323238844,0.266053202144544,0.268238712002831,0.272319892808677,0.272917729459205,NA,15.3499999999913
